date;heure;latitude;longitude;height;Q;ns;sdn(m);sde(m);sdu(m);sdne(m);sdeu(m);sdun(m);age(s);ratio;temps;distance;vitesse;tension;courant;frein;omega;couple;accel;theta
2024/06/13;13:55:07.397;48.664096867;6.155790589;304.8757;2;14;0.1352;0.188;0.3094;-0.0652;0.0806;0.1568;0.4;1.2;10.400000020980835;0.0;0.0;368.9191505543499;-0.4404247228250367;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.497;48.664096857;6.155790708;304.894;2;14;0.1346;0.1882;0.3077;-0.0658;0.0802;0.1559;0.5;1.2;10.500000020980835;0.0;0.0;368.917969386884;-0.44101530655799837;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.597;48.664096845;6.155790744;304.9;2;14;0.134;0.1881;0.3061;-0.0661;0.0797;0.155;0.6;1.2;10.600000020980834;0.0;0.0;368.9167882194181;-0.44160589029096;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.697;48.664096916;6.155790386;304.9104;2;14;0.1328;0.1818;0.3045;-0.0618;0.0788;0.1542;0.7;1.3;10.700000020980834;0.0;0.0;368.9156070519522;-0.44219647402392165;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.797;48.66409692;6.155790384;304.9237;2;14;0.1323;0.1819;0.3029;-0.0623;0.0784;0.1534;0.8;1.2;10.800000020980836;0.0;0.0;368.9144258844862;-0.4427870577568833;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.897;48.664096917;6.155790494;304.9359;2;14;0.1317;0.1821;0.3013;-0.0629;0.0779;0.1525;0.9;1.2;10.900000020980835;0.0;0.0;368.9132447170203;-0.443377641489845;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:07.997;48.664096968;6.155790199;304.946;2;14;0.1306;0.1763;0.2998;-0.0589;0.0771;0.1518;0.0;1.3;11.000000020980835;0.0;0.0;368.9120635495544;-0.44396822522280666;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.097;48.664096995;6.155790063;304.9606;2;14;0.1296;0.1715;0.2982;-0.0557;0.0764;0.151;0.1;1.3;11.100000020980834;0.0;0.0;368.91088238208846;-0.4445588089557683;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.197;48.664097034;6.1557899;304.9773;2;14;0.1287;0.1672;0.2967;-0.0527;0.0758;0.1502;0.2;1.2;11.200000020980834;0.0;0.0;368.90970121462254;-0.44514939268872994;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.297;48.66409702;6.155789963;304.984;2;14;0.1282;0.1673;0.2952;-0.0532;0.0754;0.1494;0.3;1.2;11.300000020980836;0.0;0.0;368.9085200471566;-0.4457399764216916;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.397;48.664097071;6.155789924;305.001;2;14;0.1276;0.1675;0.2937;-0.0539;0.075;0.1486;0.4;1.2;11.400000020980835;0.0;0.0;368.9073388796907;-0.4463305601546533;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.497;48.664097081;6.15578995;305.0184;2;14;0.1271;0.1676;0.2923;-0.0543;0.0747;0.1478;0.5;1.2;11.500000020980835;0.0;0.0;368.9061577122248;-0.44692114388761495;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.597;48.664097083;6.155789957;305.0267;2;14;0.1265;0.1675;0.2908;-0.0546;0.0743;0.147;0.6;1.2;11.600000020980834;0.0;0.0;368.9049765447588;-0.4475117276205766;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.697;48.664097126;6.155789905;305.0446;2;14;0.126;0.1674;0.2894;-0.0549;0.0739;0.1463;0.7;1.2;11.700000020980834;0.0;0.0;368.9037953772929;-0.4481023113535383;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.797;48.664097162;6.155789809;305.0606;2;14;0.1255;0.1673;0.288;-0.0552;0.0734;0.1455;0.8;1.2;11.800000020980836;0.0;0.0;368.902614209827;-0.44869289508649995;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.897;48.664097176;6.155789791;305.0715;2;14;0.1249;0.1672;0.2866;-0.0554;0.073;0.1448;0.9;1.2;11.900000020980835;0.0;0.0;368.9014330423611;-0.44928347881946157;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:08.997;48.664097154;6.155789847;305.0868;2;14;0.1244;0.1671;0.2852;-0.0556;0.0726;0.144;0.0;1.2;12.000000020980835;0.0;0.0;368.90025187489516;-0.44987406255242324;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.097;48.664097159;6.155789899;305.1005;2;14;0.1239;0.167;0.2838;-0.0559;0.0723;0.1433;0.1;1.2;12.100000020980834;0.0;0.0;368.89907070742925;-0.4504646462853849;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.197;48.664097167;6.155789959;305.1103;2;14;0.1234;0.1668;0.2825;-0.0561;0.0719;0.1426;0.2;1.2;12.200000020980834;0.0;0.0;368.89788953996333;-0.4510552300183466;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.297;48.664097185;6.155789945;305.1245;2;14;0.1228;0.1667;0.2811;-0.0563;0.0715;0.1419;0.3;1.2;12.300000020980836;0.0;0.0;368.89670837249736;-0.45164581375130824;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.397;48.664097206;6.155789953;305.1401;2;14;0.1223;0.1666;0.2798;-0.0566;0.0711;0.1412;0.4;1.2;12.400000020980835;0.0;0.0;368.89552720503144;-0.45223639748426986;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.497;48.664097217;6.155789997;305.1528;2;14;0.1218;0.1665;0.2785;-0.0568;0.0708;0.1405;0.5;1.2;12.500000020980835;0.0;0.0;368.8943460375655;-0.45282698121723153;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.597;48.664097233;6.155789933;305.1567;2;14;0.1213;0.1664;0.2772;-0.057;0.0704;0.1398;0.6;1.2;12.600000020980834;0.0;0.0;368.8931648700996;-0.4534175649501932;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.697;48.664097244;6.155789877;305.1661;2;14;0.1209;0.1663;0.2759;-0.0572;0.0701;0.1391;0.7;1.2;12.700000020980834;0.0;0.0;368.8919837026337;-0.45400814868315487;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.797;48.664097255;6.155789907;305.1747;2;14;0.1204;0.1662;0.2747;-0.0574;0.0697;0.1384;0.8;1.2;12.800000020980836;0.0;0.0;368.8908025351678;-0.45459873241611654;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.897;48.664097277;6.155789847;305.1889;2;14;0.1199;0.1662;0.2734;-0.0576;0.0694;0.1377;0.9;1.2;12.900000020980835;0.0;0.0;368.88962136770186;-0.45518931614907815;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:09.997;48.664097309;6.155789888;305.203;2;14;0.1194;0.166;0.2722;-0.0578;0.0691;0.1371;0.0;1.2;13.000000020980835;0.0;0.0;368.88844020023595;-0.4557798998820398;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.097;48.664097319;6.155789938;305.2143;2;14;0.119;0.1659;0.271;-0.0579;0.0687;0.1364;0.1;1.2;13.100000020980834;0.0;0.0;368.88725903277;-0.4563704836150015;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.197;48.664097355;6.155789819;305.2214;2;14;0.1181;0.1612;0.2697;-0.0546;0.0681;0.1358;0.2;1.3;13.200000020980834;0.0;0.0;368.88607786530406;-0.45696106734796316;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.297;48.664097381;6.155789765;305.2349;2;14;0.1173;0.1576;0.2685;-0.0522;0.0676;0.1352;0.3;1.3;13.300000020980836;0.0;0.0;368.88489669783814;-0.4575516510809248;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.397;48.664097402;6.155789714;305.2466;2;15;0.1165;0.1539;0.2671;-0.0495;0.0679;0.1343;0.4;1.2;13.400000020980835;0.0;0.0;368.8837155303722;-0.4581422348138865;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.497;48.664097433;6.155789605;305.2541;2;15;0.1157;0.1506;0.2657;-0.0469;0.0681;0.1335;0.5;1.2;13.500000020980835;0.0;0.0;368.8825343629063;-0.4587328185468481;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.597;48.664097466;6.1557896;305.2686;2;15;0.1152;0.1505;0.2643;-0.047;0.0684;0.1327;0.6;1.1;13.600000020980834;0.0;0.0;368.8813531954404;-0.4593234022798098;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.697;48.664097476;6.155789577;305.279;2;15;0.1147;0.1503;0.2629;-0.0469;0.0688;0.1319;0.7;1.1;13.700000020980834;0.0;0.0;368.8801720279745;-0.45991398601277145;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.797;48.664097486;6.155789606;305.2899;2;15;0.1142;0.1501;0.2616;-0.0468;0.069;0.1311;0.8;1.1;13.800000020980836;0.0;0.0;368.8789908605085;-0.4605045697457331;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.897;48.664097526;6.155789533;305.3012;2;15;0.1134;0.1468;0.2603;-0.0443;0.0688;0.1304;0.9;1.2;13.900000020980835;0.0;0.0;368.8778096930426;-0.4610951534786948;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:10.997;48.664097478;6.155789647;305.2937;2;16;0.1129;0.1466;0.2588;-0.0442;0.0693;0.1296;0.0;1.0;14.000000020980835;0.0;0.0;368.8766285255767;-0.46168573721165646;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.097;48.664097461;6.155789622;305.283;2;15;0.1125;0.1468;0.2577;-0.0447;0.0691;0.1289;0.1;1.0;14.100000020980834;0.0;0.0;368.87544735811076;-0.46227632094461807;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.197;48.664097443;6.155789659;305.2738;2;15;0.112;0.1463;0.2566;-0.0442;0.0697;0.1284;0.2;2.1;14.200000020980834;0.0;0.0;368.87426619064485;-0.46286690467757974;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.297;48.664097439;6.155789778;305.2738;2;15;0.1116;0.146;0.2556;-0.044;0.0701;0.1278;0.3;2.1;14.300000020980836;0.0;0.0;368.87308502317893;-0.4634574884105414;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.397;48.664097433;6.155789828;305.2739;2;15;0.1112;0.1458;0.2545;-0.0438;0.0705;0.1272;0.4;2.1;14.400000020980835;0.0;0.0;368.871903855713;-0.4640480721435031;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.497;48.664097425;6.155789893;305.277;2;15;0.1108;0.1455;0.2535;-0.0436;0.0708;0.1266;0.5;2.1;14.500000020980835;0.0;0.0;368.87072268824704;-0.46463865587646475;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.597;48.664097419;6.155789952;305.2787;2;14;0.1105;0.1456;0.2526;-0.0439;0.0706;0.1262;0.6;2.1;14.600000020980834;0.0;0.0;368.8695415207811;-0.46522923960942636;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.697;48.664097391;6.155790028;305.2784;2;14;0.1102;0.1456;0.2517;-0.0442;0.0705;0.1258;0.7;2.1;14.700000020980834;0.0;0.0;368.8683603533152;-0.46581982334238803;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.797;48.664097359;6.155790119;305.2766;2;14;0.1098;0.1456;0.2508;-0.0444;0.0704;0.1253;0.8;2.1;14.800000020980836;0.0;0.0;368.8671791858493;-0.4664104070753497;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.897;48.664097346;6.155790227;305.2746;2;14;0.1095;0.1455;0.25;-0.0445;0.0703;0.1249;0.9;2.1;14.900000020980835;0.0;0.0;368.8659980183834;-0.46700099080831137;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:11.997;48.664097352;6.155790215;305.2744;2;14;0.1092;0.1454;0.2491;-0.0445;0.0702;0.1245;0.0;2.1;15.000000020980835;0.0;0.0;368.86481685091746;-0.46759157454127304;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.097;48.664097368;6.155790317;305.2816;2;14;0.1088;0.1452;0.2482;-0.0446;0.0701;0.1241;0.1;2.1;15.100000020980834;0.0;0.0;368.86363568345155;-0.4681821582742347;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.197;48.664097369;6.155790371;305.2869;2;14;0.1085;0.1451;0.2474;-0.0447;0.07;0.1236;0.2;2.1;15.200000020980834;0.0;0.0;368.86245451598563;-0.4687727420071963;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.297;48.664097361;6.155790453;305.294;2;14;0.1082;0.145;0.2466;-0.0448;0.0699;0.1232;0.3;1.8;15.300000020980836;0.0;0.0;368.86127334851966;-0.469363325740158;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.397;48.664097351;6.155790468;305.2928;2;15;0.1077;0.1449;0.2454;-0.0449;0.0698;0.1225;0.4;1.1;15.400000020980835;0.0;0.0;368.86009218105374;-0.46995390947311966;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.497;48.664097348;6.155790535;305.2914;2;15;0.1073;0.1448;0.2442;-0.045;0.0696;0.1219;0.5;1.1;15.500000020980835;0.0;0.0;368.85891101358783;-0.4705444932060813;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.597;48.664097349;6.155790522;305.2884;2;15;0.1069;0.1447;0.2432;-0.0451;0.0695;0.1213;0.6;1.1;15.600000020980834;0.0;0.0;368.8577298461219;-0.471135076939043;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.697;48.664097323;6.155790592;305.2865;2;15;0.1065;0.1446;0.2421;-0.0452;0.0693;0.1207;0.7;1.1;15.700000020980834;0.0;0.0;368.856548678656;-0.4717256606720046;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.797;48.664097292;6.155790695;305.2838;2;15;0.1061;0.1445;0.2411;-0.0454;0.0692;0.1201;0.8;1.1;15.800000020980836;0.0;0.0;368.8553675111901;-0.47231624440496633;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.897;48.664097279;6.155790793;305.2827;2;15;0.1057;0.1444;0.2401;-0.0455;0.0691;0.1195;0.9;1.1;15.900000020980835;0.0;0.0;368.85418634372417;-0.47290682813792795;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:12.997;48.664097265;6.155790785;305.278;2;15;0.1053;0.1443;0.2391;-0.0456;0.0689;0.119;0.0;1.1;16.000000020980835;0.0;0.0;368.8530051762582;-0.4734974118708896;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.097;48.664097209;6.155790955;305.272;2;15;0.105;0.1442;0.2381;-0.0457;0.0688;0.1184;0.1;1.1;16.100000020980836;0.0;0.0;368.8518240087923;-0.4740879956038513;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.197;48.664097192;6.155791022;305.2697;2;15;0.1046;0.1441;0.2371;-0.0457;0.0687;0.1179;0.2;1.1;16.200000020980834;0.0;0.0;368.85064284132636;-0.4746785793368129;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.297;48.664097189;6.155791071;305.266;2;15;0.1042;0.144;0.2361;-0.0458;0.0685;0.1173;0.3;1.0;16.300000020980836;0.0;0.0;368.84946167386045;-0.4752691630697746;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.397;48.664097156;6.155791142;305.2588;2;15;0.1038;0.1439;0.2351;-0.0459;0.0684;0.1168;0.4;1.0;16.400000020980833;0.0;0.0;368.84828050639453;-0.47585974680273624;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.497;48.664097148;6.155791207;305.2584;2;15;0.1035;0.1438;0.2341;-0.046;0.0683;0.1162;0.5;1.0;16.500000020980835;0.0;0.0;368.8470993389286;-0.4764503305356979;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:13.597;48.664097096;6.155791327;305.2502;2;15;0.103;0.1433;0.2332;-0.0454;0.0687;0.1157;0.6;1.0;16.600000020980836;0.0;0.0;368.8459181714627;-0.4770409142686596;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:13.697;48.664097069;6.155791417;305.2447;2;15;0.1027;0.143;0.2323;-0.0452;0.0691;0.1151;0.7;1.0;16.700000020980834;0.0;0.0;368.8447370039968;-0.47763149800162125;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:13.797;48.664097035;6.155791493;305.2415;2;15;0.1023;0.1428;0.2314;-0.045;0.0694;0.1146;0.8;1.0;16.800000020980836;0.0;0.0;368.8435558365308;-0.4782220817345829;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:13.897;48.664097007;6.155791544;305.2379;2;15;0.1017;0.1426;0.2303;-0.0445;0.07;0.1137;0.9;1.1;16.900000020980833;0.0;0.0;368.8423746690649;-0.47881266546754453;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:13.997;48.664096993;6.155791637;305.24;2;15;0.1011;0.1423;0.2291;-0.0441;0.0705;0.1129;0.0;1.1;17.000000020980835;0.0;0.0;368.841193501599;-0.4794032492005062;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.097;48.664096979;6.155791651;305.2367;2;15;0.1004;0.1421;0.228;-0.0436;0.071;0.1121;0.1;1.1;17.100000020980836;0.0;0.0;368.84001233413306;-0.47999383293346787;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.197;48.664096932;6.155791729;305.2306;2;15;0.0998;0.1418;0.227;-0.0432;0.0716;0.1112;0.2;1.1;17.200000020980834;0.0;0.0;368.83883116666715;-0.48058441666642954;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.297;48.664096909;6.155791793;305.2306;2;15;0.0992;0.1416;0.2259;-0.0428;0.072;0.1104;0.3;1.1;17.300000020980836;0.0;0.0;368.83764999920123;-0.4811750003993912;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.397;48.664096895;6.155791821;305.2295;2;15;0.0987;0.1413;0.2249;-0.0423;0.0725;0.1097;0.4;1.1;17.400000020980833;0.0;0.0;368.8364688317353;-0.4817655841323528;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.497;48.664096871;6.155791863;305.2264;2;15;0.0981;0.1411;0.2238;-0.0419;0.0729;0.1089;0.5;1.1;17.500000020980835;0.0;0.0;368.83528766426934;-0.4823561678653145;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.597;48.664096835;6.155791924;305.2204;2;15;0.0975;0.1409;0.2228;-0.0416;0.0734;0.1081;0.6;1.1;17.600000020980836;0.0;0.0;368.83410649680343;-0.48294675159827616;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.697;48.664096816;6.155791931;305.2183;2;15;0.097;0.1406;0.2218;-0.0412;0.0738;0.1074;0.7;1.1;17.700000020980834;0.0;0.0;368.8329253293375;-0.4835373353312378;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.797;48.664096773;6.155792062;305.2131;2;15;0.0965;0.1404;0.2208;-0.0408;0.0741;0.1066;0.8;1.1;17.800000020980836;0.0;0.0;368.8317441618716;-0.4841279190641995;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.897;48.664096767;6.155792066;305.2178;2;15;0.0959;0.1402;0.2199;-0.0404;0.0745;0.1059;0.9;1.1;17.900000020980833;0.0;0.0;368.8305629944057;-0.4847185027971611;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:14.997;48.664096757;6.155792133;305.2275;2;15;0.0954;0.1399;0.2189;-0.04;0.0749;0.1052;0.0;1.1;18.000000020980835;0.0;0.0;368.82938182693977;-0.48530908653012284;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.097;48.664096752;6.155792161;305.2344;2;15;0.0949;0.1397;0.2179;-0.0397;0.0752;0.1045;0.1;1.1;18.100000020980836;0.0;0.0;368.82820065947385;-0.48589967026308445;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.197;48.664096795;6.155792111;305.2366;2;15;0.0946;0.1395;0.2172;-0.0395;0.0754;0.1041;0.2;1.1;18.200000020980834;0.0;0.0;368.82701949200793;-0.4864902539960461;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.297;48.664096784;6.155792099;305.2416;2;15;0.0942;0.1369;0.2164;-0.0377;0.0747;0.1038;0.3;1.7;18.300000020980836;0.0;0.0;368.82583832454196;-0.4870808377290078;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.397;48.664096778;6.15579214;305.2451;2;15;0.0939;0.1368;0.2157;-0.0376;0.075;0.1034;0.4;1.1;18.400000020980833;0.0;0.0;368.82465715707605;-0.4876714214619694;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.497;48.664096803;6.155792143;305.2445;2;15;0.0936;0.1366;0.215;-0.0375;0.0752;0.103;0.5;1.1;18.500000020980835;0.0;0.0;368.82347598961013;-0.4882620051949311;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.597;48.664096838;6.155792097;305.2509;2;15;0.0933;0.1365;0.2142;-0.0374;0.0754;0.1026;0.6;1.1;18.600000020980836;0.0;0.0;368.8222948221442;-0.48885258892789274;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.697;48.664096834;6.155792166;305.2566;2;15;0.0931;0.1363;0.2135;-0.0372;0.0756;0.1022;0.7;1.1;18.700000020980834;0.0;0.0;368.8211136546783;-0.4894431726608544;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.797;48.66409686;6.155792142;305.2622;2;15;0.0928;0.1361;0.2128;-0.0371;0.0757;0.1018;0.8;1.1;18.800000020980836;0.0;0.0;368.8199324872124;-0.4900337563938161;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.897;48.664096892;6.155792166;305.2698;2;15;0.0925;0.1359;0.2121;-0.037;0.0759;0.1014;0.9;1.1;18.900000020980833;0.0;0.0;368.81875131974647;-0.49062434012677775;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:15.997;48.664096885;6.155792236;305.2751;2;15;0.0922;0.1357;0.2114;-0.0368;0.076;0.101;0.0;1.1;19.000000020980835;0.0;0.0;368.8175701522805;-0.4912149238597394;1.0;0.0;0.0;0.0;-1.5707963267948966
2024/06/13;13:55:16.097;48.664096882;6.155792184;305.2741;2;15;0.0919;0.1355;0.2107;-0.0367;0.0761;0.1006;0.1;1.1;19.100000020980836;0.0;0.0;368.8163889848146;-0.4918055075927011;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.197;48.664096889;6.155792241;305.2815;2;15;0.0917;0.1354;0.21;-0.0366;0.0763;0.1002;0.2;1.1;19.200000020980834;0.0;0.0;368.81520781734866;-0.4923960913256627;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.297;48.664096891;6.155792275;305.2895;2;15;0.0914;0.1352;0.2093;-0.0364;0.0764;0.0998;0.3;1.1;19.300000020980836;0.0;0.0;368.81402664988275;-0.49298667505862437;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.397;48.664096906;6.155792256;305.2901;2;15;0.0911;0.135;0.2087;-0.0363;0.0765;0.0994;0.4;1.1;19.400000020980833;0.0;0.0;368.81284548241683;-0.49357725879158604;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.497;48.6640969;6.155792325;305.2941;2;15;0.0909;0.1348;0.208;-0.0362;0.0766;0.0991;0.5;1.1;19.500000020980835;0.0;0.0;368.8116643149509;-0.4941678425245477;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.597;48.664096884;6.155792354;305.2963;2;15;0.0906;0.1346;0.2073;-0.0361;0.0767;0.0987;0.6;1.1;19.600000020980836;0.0;0.0;368.810483147485;-0.4947584262575094;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.697;48.664096897;6.155792384;305.3005;2;15;0.0903;0.1345;0.2067;-0.0359;0.0768;0.0983;0.7;1.1;19.700000020980834;0.0;0.0;368.8093019800191;-0.495349009990471;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.797;48.66409691;6.155792397;305.3062;2;15;0.0901;0.1343;0.206;-0.0358;0.077;0.098;0.8;1.1;19.800000020980836;0.0;0.0;368.8081208125531;-0.49593959372343266;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.897;48.664096936;6.155792345;305.3134;2;15;0.0898;0.1341;0.2054;-0.0357;0.0771;0.0976;0.9;1.1;19.900000020980833;0.0;0.0;368.8069396450872;-0.49653017745639433;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:16.997;48.664096971;6.155792316;305.3188;2;15;0.0894;0.1318;0.2046;-0.034;0.0762;0.0974;0.0;1.7;20.000000020980835;0.0;0.0;368.8057584776213;-0.497120761189356;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.097;48.664096994;6.155792221;305.3236;2;15;0.0891;0.1297;0.2039;-0.0325;0.0756;0.0971;0.1;1.7;20.100000020980836;0.0;0.0;368.80457731015537;-0.49771134492231767;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.197;48.664097022;6.15579216;305.3318;2;15;0.0887;0.1277;0.2032;-0.031;0.0751;0.0968;0.2;1.8;20.200000020980834;0.0;0.0;368.80339614268945;-0.49830192865527934;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.297;48.66409702;6.155792087;305.3312;2;15;0.0882;0.1258;0.2023;-0.0295;0.0746;0.0963;0.3;1.7;20.300000020980836;0.0;0.0;368.80221497522354;-0.49889251238824095;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.397;48.664097036;6.155792051;305.3343;2;15;0.0878;0.1257;0.2016;-0.0293;0.0749;0.0957;0.4;1.1;20.400000020980833;0.0;0.0;368.8010338077576;-0.4994830961212026;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.497;48.664097031;6.155792034;305.3336;2;15;0.0874;0.1256;0.2008;-0.0291;0.0751;0.0952;0.5;1.1;20.500000020980835;0.0;0.0;368.79985264029165;-0.5000736798541643;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.597;48.664097045;6.155792026;305.3357;2;15;0.087;0.1255;0.2001;-0.0289;0.0753;0.0946;0.6;1.1;20.600000020980836;0.0;0.0;368.79867147282573;-0.5006642635871259;1.0;0.0;0.0;0.0;1.5707963267948966
2024/06/13;13:55:17.697;48.664097031;6.155792064;305.3361;2;15;0.0866;0.1253;0.1993;-0.0286;0.0754;0.0941;0.7;1.1;20.700000020980834;0.0;0.0;368.7974903053598;-0.5012548473200876;1.0;0.0;0.0;0.0;1.5707963267948966
